,año,mes,festividad,comuna,conducta,cantidad
30243,2020,Enero,No Aplica,Centro,FEMINICIDIO,1
30244,2020,Enero,No Aplica,Centro,HURTO A ENTIDADES COMERCIALES,13
30245,2020,Enero,No Aplica,Centro,HURTO A MOTOCICLETAS,1
30246,2020,Enero,No Aplica,Centro,HURTO A PERSONAS,86
30247,2020,Enero,No Aplica,Centro,HURTO A RESIDENCIAS,4
30248,2020,Enero,No Aplica,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),9
30249,2020,Enero,No Aplica,Centro,LESIONES PERSONALES,22
30250,2020,Enero,No Aplica,Centro,VIOLENCIA INTRAFAMILIAR,11
30251,2020,Enero,No Aplica,García Rovira,HURTO A ENTIDADES COMERCIALES,2
30252,2020,Enero,No Aplica,García Rovira,HURTO A PERSONAS,19
30253,2020,Enero,No Aplica,García Rovira,HURTO A RESIDENCIAS,3
30254,2020,Enero,No Aplica,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
30255,2020,Enero,No Aplica,García Rovira,LESIONES PERSONALES,5
30256,2020,Enero,No Aplica,García Rovira,VIOLENCIA INTRAFAMILIAR,11
30257,2020,Enero,No Aplica,La Ciudadela,EXTORSIÓN,1
30258,2020,Enero,No Aplica,La Ciudadela,HURTO A MOTOCICLETAS,1
30259,2020,Enero,No Aplica,La Ciudadela,HURTO A PERSONAS,13
30260,2020,Enero,No Aplica,La Ciudadela,HURTO A RESIDENCIAS,1
30261,2020,Enero,No Aplica,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
30262,2020,Enero,No Aplica,La Ciudadela,LESIONES PERSONALES,1
30263,2020,Enero,No Aplica,La Ciudadela,VIOLENCIA INTRAFAMILIAR,3
30264,2020,Enero,No Aplica,La Concordia,EXTORSIÓN,1
30265,2020,Enero,No Aplica,La Concordia,HURTO A ENTIDADES COMERCIALES,8
30266,2020,Enero,No Aplica,La Concordia,HURTO A MOTOCICLETAS,3
30267,2020,Enero,No Aplica,La Concordia,HURTO A PERSONAS,47
30268,2020,Enero,No Aplica,La Concordia,HURTO A RESIDENCIAS,3
30269,2020,Enero,No Aplica,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
30270,2020,Enero,No Aplica,La Concordia,LESIONES PERSONALES,4
30271,2020,Enero,No Aplica,La Concordia,VIOLENCIA INTRAFAMILIAR,3
30272,2020,Enero,No Aplica,La Pedregosa,HURTO A MOTOCICLETAS,1
30273,2020,Enero,No Aplica,La Pedregosa,HURTO A PERSONAS,15
30274,2020,Enero,No Aplica,La Pedregosa,HURTO A RESIDENCIAS,2
30275,2020,Enero,No Aplica,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),24
30276,2020,Enero,No Aplica,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,7
30277,2020,Enero,No Aplica,Lagos del Cacique,HURTO A PERSONAS,13
30278,2020,Enero,No Aplica,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30279,2020,Enero,No Aplica,Lagos del Cacique,LESIONES PERSONALES,1
30280,2020,Enero,No Aplica,Lagos del Cacique,VIOLENCIA INTRAFAMILIAR,1
30281,2020,Enero,No Aplica,Morrorico,EXTORSIÓN,1
30282,2020,Enero,No Aplica,Morrorico,FEMINICIDIO,1
30283,2020,Enero,No Aplica,Morrorico,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
30284,2020,Enero,No Aplica,Morrorico,HURTO A AUTOMOTORES,1
30285,2020,Enero,No Aplica,Morrorico,HURTO A PERSONAS,5
30286,2020,Enero,No Aplica,Morrorico,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30287,2020,Enero,No Aplica,Morrorico,VIOLENCIA INTRAFAMILIAR,5
30288,2020,Enero,No Aplica,Mutis,HURTO A ENTIDADES COMERCIALES,1
30289,2020,Enero,No Aplica,Mutis,HURTO A MOTOCICLETAS,4
30290,2020,Enero,No Aplica,Mutis,HURTO A PERSONAS,8
30291,2020,Enero,No Aplica,Mutis,HURTO A RESIDENCIAS,1
30292,2020,Enero,No Aplica,Mutis,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
30293,2020,Enero,No Aplica,Mutis,LESIONES PERSONALES,3
30294,2020,Enero,No Aplica,Mutis,VIOLENCIA INTRAFAMILIAR,1
30295,2020,Enero,No Aplica,Nor Oriental,HURTO A ENTIDADES COMERCIALES,5
30296,2020,Enero,No Aplica,Nor Oriental,HURTO A PERSONAS,8
30297,2020,Enero,No Aplica,Nor Oriental,HURTO A RESIDENCIAS,2
30298,2020,Enero,No Aplica,Nor Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30299,2020,Enero,No Aplica,Nor Oriental,LESIONES PERSONALES,4
30300,2020,Enero,No Aplica,Nor Oriental,VIOLENCIA INTRAFAMILIAR,6
30301,2020,Enero,No Aplica,Norte,FEMINICIDIO,1
30302,2020,Enero,No Aplica,Norte,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
30303,2020,Enero,No Aplica,Norte,HURTO A MOTOCICLETAS,5
30304,2020,Enero,No Aplica,Norte,HURTO A PERSONAS,32
30305,2020,Enero,No Aplica,Norte,HURTO A RESIDENCIAS,6
30306,2020,Enero,No Aplica,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),31
30307,2020,Enero,No Aplica,Norte,LESIONES PERSONALES,20
30308,2020,Enero,No Aplica,Norte,VIOLENCIA INTRAFAMILIAR,18
30309,2020,Enero,No Aplica,Occidental,HURTO A ENTIDADES COMERCIALES,1
30310,2020,Enero,No Aplica,Occidental,HURTO A MOTOCICLETAS,1
30311,2020,Enero,No Aplica,Occidental,HURTO A PERSONAS,28
30312,2020,Enero,No Aplica,Occidental,HURTO A RESIDENCIAS,2
30313,2020,Enero,No Aplica,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30314,2020,Enero,No Aplica,Occidental,LESIONES PERSONALES,12
30315,2020,Enero,No Aplica,Occidental,VIOLENCIA INTRAFAMILIAR,14
30316,2020,Enero,No Aplica,Oriental,HURTO A ENTIDADES COMERCIALES,8
30317,2020,Enero,No Aplica,Oriental,HURTO A MOTOCICLETAS,3
30318,2020,Enero,No Aplica,Oriental,HURTO A PERSONAS,110
30319,2020,Enero,No Aplica,Oriental,HURTO A RESIDENCIAS,5
30320,2020,Enero,No Aplica,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),6
30321,2020,Enero,No Aplica,Oriental,LESIONES PERSONALES,8
30322,2020,Enero,No Aplica,Oriental,VIOLENCIA INTRAFAMILIAR,5
30323,2020,Enero,No Aplica,Provenza,HURTO A ENTIDADES COMERCIALES,2
30324,2020,Enero,No Aplica,Provenza,HURTO A MOTOCICLETAS,4
30325,2020,Enero,No Aplica,Provenza,HURTO A PERSONAS,34
30326,2020,Enero,No Aplica,Provenza,HURTO A RESIDENCIAS,3
30327,2020,Enero,No Aplica,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
30328,2020,Enero,No Aplica,Provenza,LESIONES PERSONALES,3
30329,2020,Enero,No Aplica,Provenza,VIOLENCIA INTRAFAMILIAR,4
30330,2020,Enero,No Aplica,San Francisco,HURTO A ENTIDADES COMERCIALES,9
30331,2020,Enero,No Aplica,San Francisco,HURTO A MOTOCICLETAS,6
30332,2020,Enero,No Aplica,San Francisco,HURTO A PERSONAS,73
30333,2020,Enero,No Aplica,San Francisco,HURTO A RESIDENCIAS,2
30334,2020,Enero,No Aplica,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),15
30335,2020,Enero,No Aplica,San Francisco,LESIONES PERSONALES,6
30336,2020,Enero,No Aplica,San Francisco,VIOLENCIA INTRAFAMILIAR,13
30337,2020,Enero,No Aplica,Sur,HURTO A ENTIDADES COMERCIALES,3
30338,2020,Enero,No Aplica,Sur,HURTO A MOTOCICLETAS,1
30339,2020,Enero,No Aplica,Sur,HURTO A PERSONAS,6
30340,2020,Enero,No Aplica,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
30341,2020,Enero,No Aplica,Sur,LESIONES PERSONALES,3
30342,2020,Enero,No Aplica,Sur,VIOLENCIA INTRAFAMILIAR,4
30343,2020,Enero,No Aplica,Sur Occidente,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
30344,2020,Enero,No Aplica,Sur Occidente,HURTO A ENTIDADES COMERCIALES,1
30345,2020,Enero,No Aplica,Sur Occidente,HURTO A MOTOCICLETAS,1
30346,2020,Enero,No Aplica,Sur Occidente,HURTO A PERSONAS,5
30347,2020,Enero,No Aplica,Sur Occidente,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),7
30348,2020,Enero,No Aplica,Sur Occidente,VIOLENCIA INTRAFAMILIAR,5
30349,2020,Enero,Reyes Magos,Cabecera del Llano,HURTO A PERSONAS,4
30350,2020,Enero,Reyes Magos,Centro,HURTO A PERSONAS,4
30351,2020,Enero,Reyes Magos,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30352,2020,Enero,Reyes Magos,García Rovira,HURTO A RESIDENCIAS,1
30353,2020,Enero,Reyes Magos,La Pedregosa,VIOLENCIA INTRAFAMILIAR,1
30354,2020,Enero,Reyes Magos,Lagos del Cacique,HURTO A PERSONAS,2
30355,2020,Enero,Reyes Magos,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30356,2020,Enero,Reyes Magos,Mutis,VIOLENCIA INTRAFAMILIAR,1
30357,2020,Enero,Reyes Magos,Nor Oriental,HURTO A PERSONAS,1
30358,2020,Enero,Reyes Magos,Norte,HURTO A PERSONAS,3
30359,2020,Enero,Reyes Magos,Norte,VIOLENCIA INTRAFAMILIAR,1
30360,2020,Enero,Reyes Magos,Occidental,FEMINICIDIO,1
30361,2020,Enero,Reyes Magos,Occidental,HURTO A PERSONAS,1
30362,2020,Enero,Reyes Magos,Occidental,LESIONES PERSONALES,1
30363,2020,Enero,Reyes Magos,Oriental,HURTO A ENTIDADES COMERCIALES,1
30364,2020,Enero,Reyes Magos,Oriental,HURTO A PERSONAS,5
30365,2020,Enero,Reyes Magos,Provenza,HURTO A RESIDENCIAS,1
30366,2020,Enero,Reyes Magos,San Francisco,HURTO A ENTIDADES COMERCIALES,1
30367,2020,Enero,Reyes Magos,San Francisco,HURTO A PERSONAS,1
30368,2020,Febrero,Dia de San Valentin,Cabecera del Llano,HURTO A PERSONAS,5
30369,2020,Febrero,Dia de San Valentin,Cabecera del Llano,LESIONES PERSONALES,2
30370,2020,Febrero,Dia de San Valentin,Centro,HURTO A PERSONAS,8
30371,2020,Febrero,Dia de San Valentin,García Rovira,VIOLENCIA INTRAFAMILIAR,1
30372,2020,Febrero,Dia de San Valentin,La Concordia,VIOLENCIA INTRAFAMILIAR,1
30373,2020,Febrero,Dia de San Valentin,Lagos del Cacique,HURTO A RESIDENCIAS,1
30374,2020,Febrero,Dia de San Valentin,Mutis,HURTO A PERSONAS,1
30375,2020,Febrero,Dia de San Valentin,Norte,HURTO A ENTIDADES COMERCIALES,1
30376,2020,Febrero,Dia de San Valentin,Norte,HURTO A PERSONAS,2
30377,2020,Febrero,Dia de San Valentin,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30378,2020,Febrero,Dia de San Valentin,Norte,LESIONES PERSONALES,1
30379,2020,Febrero,Dia de San Valentin,Occidental,HURTO A ENTIDADES COMERCIALES,1
30380,2020,Febrero,Dia de San Valentin,Occidental,HURTO A PERSONAS,2
30381,2020,Febrero,Dia de San Valentin,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
30382,2020,Febrero,Dia de San Valentin,Occidental,LESIONES PERSONALES,1
30383,2020,Febrero,Dia de San Valentin,Oriental,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
30384,2020,Febrero,Dia de San Valentin,Oriental,HURTO A ENTIDADES COMERCIALES,1
30385,2020,Febrero,Dia de San Valentin,Oriental,HURTO A PERSONAS,1
30386,2020,Febrero,Dia de San Valentin,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30387,2020,Febrero,Dia de San Valentin,Provenza,HURTO A PERSONAS,1
30388,2020,Febrero,Dia de San Valentin,Provenza,HURTO A RESIDENCIAS,1
30389,2020,Febrero,Dia de San Valentin,San Francisco,HURTO A ENTIDADES COMERCIALES,1
30390,2020,Febrero,Dia de San Valentin,San Francisco,HURTO A PERSONAS,1
30391,2020,Febrero,Dia de San Valentin,San Francisco,HURTO A RESIDENCIAS,2
30392,2020,Febrero,Dia de San Valentin,San Francisco,VIOLENCIA INTRAFAMILIAR,1
30393,2020,Febrero,Dia de San Valentin,Sur Occidente,VIOLENCIA INTRAFAMILIAR,2
30394,2020,Febrero,Domingo,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,1
30395,2020,Febrero,Domingo,Cabecera del Llano,HURTO A PERSONAS,8
30396,2020,Febrero,Domingo,Cabecera del Llano,HURTO A RESIDENCIAS,1
30397,2020,Febrero,Domingo,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30398,2020,Febrero,Domingo,Cabecera del Llano,LESIONES PERSONALES,3
30399,2020,Febrero,Domingo,Centro,HURTO A ENTIDADES COMERCIALES,1
30400,2020,Febrero,Domingo,Centro,HURTO A PERSONAS,6
30401,2020,Febrero,Domingo,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
30402,2020,Febrero,Domingo,Centro,LESIONES PERSONALES,3
30403,2020,Febrero,Domingo,Centro,VIOLENCIA INTRAFAMILIAR,1
30404,2020,Febrero,Domingo,García Rovira,HURTO A ENTIDADES COMERCIALES,2
30405,2020,Febrero,Domingo,García Rovira,HURTO A PERSONAS,3
30406,2020,Febrero,Domingo,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
30407,2020,Febrero,Domingo,García Rovira,LESIONES PERSONALES,3
30408,2020,Febrero,Domingo,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30409,2020,Febrero,Domingo,La Concordia,HURTO A ENTIDADES COMERCIALES,1
30410,2020,Febrero,Domingo,La Concordia,HURTO A MOTOCICLETAS,1
30411,2020,Febrero,Domingo,La Concordia,HURTO A PERSONAS,3
30412,2020,Febrero,Domingo,La Concordia,VIOLENCIA INTRAFAMILIAR,1
30413,2020,Febrero,Domingo,La Pedregosa,HURTO A PERSONAS,2
30414,2020,Febrero,Domingo,La Pedregosa,LESIONES PERSONALES,1
30415,2020,Febrero,Domingo,Lagos del Cacique,HURTO A PERSONAS,1
30416,2020,Febrero,Domingo,Morrorico,VIOLENCIA INTRAFAMILIAR,1
30417,2020,Febrero,Domingo,Mutis,HURTO A PERSONAS,3
30418,2020,Febrero,Domingo,Mutis,LESIONES PERSONALES,1
30419,2020,Febrero,Domingo,Mutis,VIOLENCIA INTRAFAMILIAR,1
30420,2020,Febrero,Domingo,Nor Oriental,HURTO A PERSONAS,1
30421,2020,Febrero,Domingo,Nor Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30422,2020,Febrero,Domingo,Nor Oriental,LESIONES PERSONALES,1
30423,2020,Febrero,Domingo,Nor Oriental,VIOLENCIA INTRAFAMILIAR,2
30424,2020,Febrero,Domingo,Norte,FEMINICIDIO,3
30425,2020,Febrero,Domingo,Norte,HURTO A MOTOCICLETAS,1
30426,2020,Febrero,Domingo,Norte,HURTO A RESIDENCIAS,1
30427,2020,Febrero,Domingo,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),6
30428,2020,Febrero,Domingo,Norte,LESIONES PERSONALES,7
30429,2020,Febrero,Domingo,Norte,VIOLENCIA INTRAFAMILIAR,7
30430,2020,Febrero,Domingo,Occidental,HURTO A MOTOCICLETAS,1
30431,2020,Febrero,Domingo,Occidental,HURTO A PERSONAS,1
30432,2020,Febrero,Domingo,Occidental,LESIONES PERSONALES,4
30433,2020,Febrero,Domingo,Occidental,VIOLENCIA INTRAFAMILIAR,1
30434,2020,Febrero,Domingo,Oriental,HURTO A ENTIDADES COMERCIALES,1
30435,2020,Febrero,Domingo,Oriental,HURTO A PERSONAS,7
30436,2020,Febrero,Domingo,Oriental,HURTO A RESIDENCIAS,1
30437,2020,Febrero,Domingo,Oriental,LESIONES PERSONALES,4
30438,2020,Febrero,Domingo,Oriental,VIOLENCIA INTRAFAMILIAR,1
30439,2020,Febrero,Domingo,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
30440,2020,Febrero,Domingo,Provenza,LESIONES PERSONALES,1
30441,2020,Febrero,Domingo,San Francisco,HURTO A ENTIDADES COMERCIALES,2
30442,2020,Febrero,Domingo,San Francisco,HURTO A MOTOCICLETAS,5
30443,2020,Febrero,Domingo,San Francisco,HURTO A PERSONAS,4
30444,2020,Febrero,Domingo,San Francisco,HURTO A RESIDENCIAS,2
30445,2020,Febrero,Domingo,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30446,2020,Febrero,Domingo,San Francisco,LESIONES PERSONALES,8
30447,2020,Febrero,Domingo,San Francisco,VIOLENCIA INTRAFAMILIAR,1
30448,2020,Febrero,Domingo,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5
30449,2020,Febrero,Domingo,Sur,VIOLENCIA INTRAFAMILIAR,1
30450,2020,Febrero,Domingo,Sur Occidente,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
30451,2020,Febrero,Domingo,Sur Occidente,HURTO A ENTIDADES COMERCIALES,1
30452,2020,Febrero,Domingo,Sur Occidente,HURTO A PERSONAS,1
30453,2020,Febrero,Domingo,Sur Occidente,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
30454,2020,Febrero,Domingo,Sur Occidente,VIOLENCIA INTRAFAMILIAR,2
30455,2020,Febrero,No Aplica,Cabecera del Llano,HURTO A AUTOMOTORES,1
30456,2020,Febrero,No Aplica,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,10
30457,2020,Febrero,No Aplica,Cabecera del Llano,HURTO A MOTOCICLETAS,2
30458,2020,Febrero,No Aplica,Cabecera del Llano,HURTO A PERSONAS,66
30459,2020,Febrero,No Aplica,Cabecera del Llano,HURTO A RESIDENCIAS,4
30460,2020,Febrero,No Aplica,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),7
30461,2020,Febrero,No Aplica,Cabecera del Llano,LESIONES PERSONALES,5
30462,2020,Febrero,No Aplica,Centro,EXTORSIÓN,1
30463,2020,Febrero,No Aplica,Centro,HURTO A ENTIDADES COMERCIALES,8
30464,2020,Febrero,No Aplica,Centro,HURTO A PERSONAS,59
30465,2020,Febrero,No Aplica,Centro,HURTO A RESIDENCIAS,1
30466,2020,Febrero,No Aplica,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),10
30467,2020,Febrero,No Aplica,Centro,LESIONES PERSONALES,14
30468,2020,Febrero,No Aplica,Centro,VIOLENCIA INTRAFAMILIAR,9
30469,2020,Febrero,No Aplica,García Rovira,HURTO A ENTIDADES COMERCIALES,2
30470,2020,Febrero,No Aplica,García Rovira,HURTO A MOTOCICLETAS,1
30471,2020,Febrero,No Aplica,García Rovira,HURTO A PERSONAS,16
30472,2020,Febrero,No Aplica,García Rovira,HURTO A RESIDENCIAS,2
30473,2020,Febrero,No Aplica,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),8
30474,2020,Febrero,No Aplica,García Rovira,LESIONES PERSONALES,7
30475,2020,Febrero,No Aplica,García Rovira,VIOLENCIA INTRAFAMILIAR,10
30476,2020,Febrero,No Aplica,La Ciudadela,HURTO A MOTOCICLETAS,1
30477,2020,Febrero,No Aplica,La Ciudadela,HURTO A PERSONAS,20
30478,2020,Febrero,No Aplica,La Ciudadela,HURTO A RESIDENCIAS,3
30479,2020,Febrero,No Aplica,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
30480,2020,Febrero,No Aplica,La Ciudadela,LESIONES PERSONALES,7
30481,2020,Febrero,No Aplica,La Ciudadela,VIOLENCIA INTRAFAMILIAR,1
30482,2020,Febrero,No Aplica,La Concordia,FEMINICIDIO,1
30483,2020,Febrero,No Aplica,La Concordia,HURTO A ENTIDADES COMERCIALES,7
30484,2020,Febrero,No Aplica,La Concordia,HURTO A PERSONAS,31
30485,2020,Febrero,No Aplica,La Concordia,HURTO A RESIDENCIAS,3
30486,2020,Febrero,No Aplica,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),8
30487,2020,Febrero,No Aplica,La Concordia,LESIONES PERSONALES,3
30488,2020,Febrero,No Aplica,La Concordia,VIOLENCIA INTRAFAMILIAR,10
30489,2020,Febrero,No Aplica,La Pedregosa,HURTO A ENTIDADES COMERCIALES,1
30490,2020,Febrero,No Aplica,La Pedregosa,HURTO A PERSONAS,11
30491,2020,Febrero,No Aplica,La Pedregosa,LESIONES PERSONALES,3
30492,2020,Febrero,No Aplica,La Pedregosa,VIOLENCIA INTRAFAMILIAR,2
30493,2020,Febrero,No Aplica,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,7
30494,2020,Febrero,No Aplica,Lagos del Cacique,HURTO A PERSONAS,11
30495,2020,Febrero,No Aplica,Lagos del Cacique,HURTO A RESIDENCIAS,1
30496,2020,Febrero,No Aplica,Lagos del Cacique,VIOLENCIA INTRAFAMILIAR,1
30497,2020,Febrero,No Aplica,Morrorico,HURTO A PERSONAS,1
30498,2020,Febrero,No Aplica,Morrorico,HURTO A RESIDENCIAS,1
30499,2020,Febrero,No Aplica,Morrorico,LESIONES PERSONALES,5
30500,2020,Febrero,No Aplica,Morrorico,VIOLENCIA INTRAFAMILIAR,6
30501,2020,Febrero,No Aplica,Mutis,HURTO A ENTIDADES COMERCIALES,1
30502,2020,Febrero,No Aplica,Mutis,HURTO A MOTOCICLETAS,1
30503,2020,Febrero,No Aplica,Mutis,HURTO A PERSONAS,9
30504,2020,Febrero,No Aplica,Mutis,HURTO A RESIDENCIAS,1
30505,2020,Febrero,No Aplica,Mutis,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30506,2020,Febrero,No Aplica,Mutis,LESIONES PERSONALES,3
30507,2020,Febrero,No Aplica,Mutis,VIOLENCIA INTRAFAMILIAR,4
30508,2020,Febrero,No Aplica,Nor Oriental,HURTO A ENTIDADES COMERCIALES,2
30509,2020,Febrero,No Aplica,Nor Oriental,HURTO A MOTOCICLETAS,2
30510,2020,Febrero,No Aplica,Nor Oriental,HURTO A PERSONAS,7
30511,2020,Febrero,No Aplica,Nor Oriental,HURTO A RESIDENCIAS,2
30512,2020,Febrero,No Aplica,Nor Oriental,LESIONES PERSONALES,6
30513,2020,Febrero,No Aplica,Nor Oriental,VIOLENCIA INTRAFAMILIAR,16
30514,2020,Febrero,No Aplica,Norte,FEMINICIDIO,1
30515,2020,Febrero,No Aplica,Norte,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
30516,2020,Febrero,No Aplica,Norte,HURTO A ABIGEATO,1
30517,2020,Febrero,No Aplica,Norte,HURTO A ENTIDADES COMERCIALES,2
30518,2020,Febrero,No Aplica,Norte,HURTO A MOTOCICLETAS,2
30519,2020,Febrero,No Aplica,Norte,HURTO A PERSONAS,19
30520,2020,Febrero,No Aplica,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),13
30521,2020,Febrero,No Aplica,Norte,LESIONES PERSONALES,13
30522,2020,Febrero,No Aplica,Norte,VIOLENCIA INTRAFAMILIAR,13
30523,2020,Febrero,No Aplica,Occidental,FEMINICIDIO,2
30524,2020,Febrero,No Aplica,Occidental,HURTO A ENTIDADES COMERCIALES,1
30525,2020,Febrero,No Aplica,Occidental,HURTO A MOTOCICLETAS,4
30526,2020,Febrero,No Aplica,Occidental,HURTO A PERSONAS,15
30527,2020,Febrero,No Aplica,Occidental,HURTO A RESIDENCIAS,3
30528,2020,Febrero,No Aplica,Occidental,LESIONES PERSONALES,11
30529,2020,Febrero,No Aplica,Occidental,VIOLENCIA INTRAFAMILIAR,17
30530,2020,Febrero,No Aplica,Oriental,FEMINICIDIO,1
30531,2020,Febrero,No Aplica,Oriental,HURTO A ENTIDADES COMERCIALES,17
30532,2020,Febrero,No Aplica,Oriental,HURTO A MOTOCICLETAS,2
30533,2020,Febrero,No Aplica,Oriental,HURTO A PERSONAS,56
30534,2020,Febrero,No Aplica,Oriental,HURTO A RESIDENCIAS,9
30535,2020,Febrero,No Aplica,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),12
30536,2020,Febrero,No Aplica,Oriental,LESIONES PERSONALES,11
30537,2020,Febrero,No Aplica,Oriental,VIOLENCIA INTRAFAMILIAR,6
30538,2020,Febrero,No Aplica,Provenza,HURTO A MOTOCICLETAS,5
30539,2020,Febrero,No Aplica,Provenza,HURTO A PERSONAS,21
30540,2020,Febrero,No Aplica,Provenza,HURTO A RESIDENCIAS,1
30541,2020,Febrero,No Aplica,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),7
30542,2020,Febrero,No Aplica,Provenza,LESIONES PERSONALES,5
30543,2020,Febrero,No Aplica,Provenza,VIOLENCIA INTRAFAMILIAR,5
30544,2020,Febrero,No Aplica,San Francisco,FEMINICIDIO,2
30545,2020,Febrero,No Aplica,San Francisco,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
30546,2020,Febrero,No Aplica,San Francisco,HURTO A ENTIDADES COMERCIALES,9
30547,2020,Febrero,No Aplica,San Francisco,HURTO A MOTOCICLETAS,5
30548,2020,Febrero,No Aplica,San Francisco,HURTO A PERSONAS,59
30549,2020,Febrero,No Aplica,San Francisco,HURTO A RESIDENCIAS,3
30550,2020,Febrero,No Aplica,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),9
30551,2020,Febrero,No Aplica,San Francisco,LESIONES PERSONALES,21
30552,2020,Febrero,No Aplica,San Francisco,VIOLENCIA INTRAFAMILIAR,13
30553,2020,Febrero,No Aplica,Sur,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
30554,2020,Febrero,No Aplica,Sur,HURTO A MOTOCICLETAS,1
30555,2020,Febrero,No Aplica,Sur,HURTO A PERSONAS,5
30556,2020,Febrero,No Aplica,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
30557,2020,Febrero,No Aplica,Sur,LESIONES PERSONALES,6
30558,2020,Febrero,No Aplica,Sur,VIOLENCIA INTRAFAMILIAR,6
30559,2020,Febrero,No Aplica,Sur Occidente,FEMINICIDIO,1
30560,2020,Febrero,No Aplica,Sur Occidente,HURTO A ENTIDADES COMERCIALES,2
30561,2020,Febrero,No Aplica,Sur Occidente,HURTO A PERSONAS,6
30562,2020,Febrero,No Aplica,Sur Occidente,HURTO A RESIDENCIAS,1
30563,2020,Febrero,No Aplica,Sur Occidente,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30564,2020,Febrero,No Aplica,Sur Occidente,VIOLENCIA INTRAFAMILIAR,3
30565,2020,Marzo,Dia Internacional de la Mujer,Cabecera del Llano,HURTO A PERSONAS,1
